adult,backdrop_path,belongs_to_collection,budget,genres_1_id,genres_1_name,genres_2_id,genres_2_name,genres_3_id,genres_3_name,homepage,id,imdb_id,origin_country_1,original_language,original_title,overview,popularity,poster_path,production_companies_1_id,production_companies_1_logo_path,production_companies_1_name,production_companies_1_origin_country,production_companies_2_id,production_companies_2_logo_path,production_companies_2_name,production_companies_2_origin_country,production_companies_3_id,production_companies_3_logo_path,production_companies_3_name,production_companies_3_origin_country,production_companies_4_id,production_companies_4_logo_path,production_companies_4_name,production_companies_4_origin_country,production_companies_5_id,production_companies_5_logo_path,production_companies_5_name,production_companies_5_origin_country,production_countries_1_iso_3166_1,production_countries_1_name,release_date,revenue,runtime,spoken_languages_1_english_name,spoken_languages_1_iso_639_1,spoken_languages_1_name,status,tagline,title,video,vote_average,vote_count,belongs_to_collection_id,belongs_to_collection_name,belongs_to_collection_poster_path,belongs_to_collection_backdrop_path,genres_4_id,genres_4_name,genres_5_id,genres_5_name,spoken_languages_2_english_name,spoken_languages_2_iso_639_1,spoken_languages_2_name,production_companies_6_id,production_companies_6_logo_path,production_companies_6_name,production_companies_6_origin_country,production_companies_7_id,production_companies_7_logo_path,production_companies_7_name,production_companies_7_origin_country,production_companies_8_id,production_companies_8_logo_path,production_companies_8_name,production_companies_8_origin_country,production_companies_9_id,production_companies_9_logo_path,production_companies_9_name,production_companies_9_origin_country,production_companies_10_id,production_companies_10_logo_path,production_companies_10_name,production_companies_10_origin_country,production_companies_11_id,production_companies_11_logo_path,production_companies_11_name,production_companies_11_origin_country,production_countries_2_iso_3166_1,production_countries_2_name,production_countries_3_iso_3166_1,production_countries_3_name,production_countries_4_iso_3166_1,production_countries_4_name,spoken_languages_3_english_name,spoken_languages_3_iso_639_1,spoken_languages_3_name,spoken_languages_4_english_name,spoken_languages_4_iso_639_1,spoken_languages_4_name,spoken_languages_5_english_name,spoken_languages_5_iso_639_1,spoken_languages_5_name,origin_country_2,genres_6_id,genres_6_name,spoken_languages_6_english_name,spoken_languages_6_iso_639_1,spoken_languages_6_name,production_companies_12_id,production_companies_12_logo_path,production_companies_12_name,production_companies_12_origin_country,spoken_languages_7_english_name,spoken_languages_7_iso_639_1,spoken_languages_7_name,genres_7_id,genres_7_name,origin_country_3,origin_country_4,production_countries_5_iso_3166_1,production_countries_5_name
False,/pP0b891rdleTVFCLPvNQ03pf2sP.jpg,,6000000,80,Crime,18.0,Drama,9648.0,Mystery,,793,tt0090756,US,en,Blue Velvet,"Clean-cut Jeffrey Beaumont realizes his hometown is not so normal when he discovers a human ear in a field, the investigation soon catapulting him toward a disturbed nightclub singer and a drug-addicted sadist.",151.671,/7hlgzJXLgyECS1mk3LSN3E72l5N.jpg,484.0,/y3jYroFE9tjDTx5aSOgecXV732c.png,DEG,US,,,,,,,,,,,,,,,,,US,United States of America,1986-09-19,8636706,120,English,en,English,Released,It's a strange world.,Blue Velvet,False,7.626,3141,,,,,53.0,Thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/iiXliCeykkzmJ0Eg9RYJ7F2CWSz.jpg,,20000000,53,Thriller,,,,,https://www.lionsgate.com/movies/retribution,762430,tt6906292,US,en,Retribution,"When a mysterious caller puts a bomb under his car seat, Matt Turner begins a high-speed chase across the city to complete a specific series of tasks- all with his kids trapped in the back seat.",151.133,/oUmmY7QWWn7OhKlcPOnirHJpP1F.jpg,99132.0,/oKjgNvaMndJiBmcngrSWPWb8VYO.png,The Picture Company,US,23513.0,,Ombra Films,US,106689.0,/5LEHONGkZBIoWvp1ygHOF8iyi1M.png,StudioCanal,DE,356.0,/tSJvuFaLIp7l0ONLUiAHA61GbXu.png,TF1 Films Production,FR,264.0,/fA90qwUKgPhMONqtwY60GaHRyrW.png,Studio Babelsberg,DE,FR,France,2023-08-23,16700000,91,English,en,English,Released,All roads lead to the truth.,Retribution,False,6.754,1017,,,,,,,,,German,de,Deutsch,,,,,,,,,,,,,,,,,,,,,,,,,DE,Germany,US,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/x8PmjDi2mkAKznApIz78C9v3tvt.jpg,,50000000,12,Adventure,18.0,Drama,878.0,Science Fiction,http://www.netflix.com/title/80091936,387426,tt3967856,US,en,Okja,"A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",150.443,/pHlRr2MfjK77VIIAO7p0R4jhsJI.jpg,81024.0,,Kate Street Picture Company,US,81.0,/8wOfUhA7vwU2gbPjQy7Vv3EiF0o.png,Plan B Entertainment,US,62312.0,/47mqvkK7RV5OOyqqPWtgdd5pOvZ.png,Lewis Pictures,KR,20064.0,/2In7Heq6DuXDjOwPmJqHWkpohaL.png,Next Entertainment World,KR,,,,,KR,South Korea,2017-06-28,0,122,English,en,English,Released,,Okja,False,7.372,4128,,,,,,,,,Spanish,es,Español,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,Korean,ko,한국어/조선말,,,,,,,,,,,,,,,,,,,,,,,,,
False,/2MAEzTg6uUUcaPNB3gmYb46NF0S.jpg,,0,10749,Romance,,,,,,699172,,KR,ko,관계 : 특별한 형수 무삭제,"Joon-pyo is a troublemaker who just got out of prison, and moves in with his brother Joon-seok and his wife Eun-ha. On the first day of meeting his sister-in-law, she looks calm and quiet, but she actually used to be a member of a high school gang. She hands Joon-pyo some money in return for not talking about her past. A few days later, Eun-ha is furious to see her husband having an intimate moment with her sister. Joon-pyo sees this as his chance and approaches a drunken Eun-ha...",150.193,/tg9teKVp1pXIj252yKfqgkH9U9b.jpg,188099.0,,(주)영화사가을,,,,,,,,,,,,,,,,,,KR,South Korea,2019-11-07,0,60,Korean,ko,한국어/조선말,Released,,Intercourse: Special Sister-In-Law,False,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/qSP072apfe2EEcd5Qg9vGYy2OLw.jpg,,110000000,12,Adventure,878.0,Science Fiction,28.0,Action,http://www.thedivergentseries.movie/#allegiant,262504,tt3410834,US,en,Allegiant,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,150.118,/ijpRQOwZzGy0vb3Uqmk2Naug1C0.jpg,10227.0,/3YfRy3DBl4abcqkzGx4RVNz12yl.png,Mandeville Films,US,491.0,/5LvDUt3KmvRnXQ4NrdWJYHeuA8J.png,Summit Entertainment,US,1632.0,/cisLn1YAUuptXVBa0xjq7ST9cH0.png,Lionsgate,US,14440.0,/5QbaGiuxc91D6qf75JZGX6OKXoU.png,Red Wagon Entertainment,US,,,,,US,United States of America,2016-03-09,179246868,120,English,en,English,Released,The truth lies beyond the wall.,Allegiant,False,6.102,6409,283579.0,Divergent Collection,/AuRcFKpgHWInxR7MMomrsV9BPNy.jpg,/51XPQ6WXQDRUu9YoujqSc10OQp2.jpg,9648.0,Mystery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/qOSqPeyyeK9s869H4VVwsh0atlR.jpg,,0,18,Drama,80.0,Crime,36.0,History,,679894,tt8480734,ES,es,75 días,,149.943,/egRwN5COIMVvKoI5aZXwmKc8o0T.jpg,135302.0,,SpainWood Films,,135303.0,,El Orgullo de mi Casa,,,,,,,,,,,,,,ES,Spain,2022-04-22,69546,0,English,en,English,Released,,75 días,False,6.5,2,,,,,53.0,Thriller,,,Spanish,es,Español,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/riDYJYk4g8YnDjEgYOSSKzWTldq.jpg,,16000000,35,Comedy,,,,,,8467,tt0109686,US,en,Dumb and Dumber,"Lloyd and Harry are two men whose stupidity is really indescribable. When Mary, a beautiful woman, loses an important suitcase with money before she leaves for Aspen, the two friends (who have found the suitcase) decide to return it to her. After some ""adventures"" they finally get to Aspen where, using the lost money they live it up and fight for Mary's heart.",149.623,/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg,12.0,/iaYpEp3LQmb8AfAtmTvpqd4149c.png,New Line Cinema,US,2090.0,/jYlUttNqcN5u1pzMQrh5AEhZ27t.png,Motion Picture Corporation of America,US,,,,,,,,,,,,,US,United States of America,1994-12-16,247275374,107,English,en,English,Released,"For Harry and Lloyd, every day is a no-brainer.",Dumb and Dumber,False,6.624,5854,96665.0,Dumb and Dumber Collection,/wKvLzAIHnOl1sc93osfb6uawX7z.jpg,/saUnj5K6buVafDfLfTozDH2eqdC.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/rVqY0Bo4Npf6EIONUROxjYAJfmD.jpg,,183000000,12,Adventure,14.0,Fantasy,10749.0,Romance,https://movies.disney.com/aladdin-2019,420817,tt6139732,US,en,Aladdin,A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.,149.544,/ykUEbfpkf8d0w49pHh0AD2KrT52.jpg,2.0,/wdrCwmRnLFJhEoH8GSfymY85KHT.png,Walt Disney Pictures,US,118854.0,/g9LPNlQFoDcHjfnvrEqFmeIaDrZ.png,Rideback,US,,,,,,,,,,,,,US,United States of America,2019-05-22,1054300000,127,English,en,English,Released,Choose Wisely.,Aladdin,False,7.1,9733,748401.0,Aladdin (Live-Action) Collection,/sSEUY7BDqGomCZpb0uOI2QEHrMK.jpg,/m3zjBwnYm7AuJVyvd1n8zHxyKE2.jpg,10751.0,Family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/tmU7GeKVybMWFButWEGl2M4GeiP.jpg,,6000000,18,Drama,80.0,Crime,,,http://www.thegodfather.com/,238,tt0068646,US,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",149.41,/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,4.0,/gz66EfNoYPqHTYI4q9UEN4CbHRc.png,Paramount,US,10211.0,,Alfran Productions,US,,,,,,,,,,,,,US,United States of America,1972-03-14,245066411,175,English,en,English,Released,An offer you can't refuse.,The Godfather,False,8.695,19754,230.0,The Godfather Collection,/zqV8MGXfpLZiFVObLxpAI7wWonJ.jpg,/mDMCET9Ens5ANvZAWRpluBsMAtS.jpg,,,,,Italian,it,Italiano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin,la,Latin,,,,,,,,,,,,,,,,,,,,,,,,,
False,/nfiyVEDIMRXoqoxlPL2DCoIAtnS.jpg,,21000000,35,Comedy,,,,,https://www.uphe.com/movies/blockers,437557,tt2531344,US,en,Blockers,"When three parents discover that each of their daughters have a pact to lose their virginity at prom, they launch a covert one-night operation to stop the teens from sealing the deal.",149.381,/uvlUQXg0AlpGzKukO11K7QtW3Yu.jpg,101024.0,,Hurwitz & Schlossberg Productions,US,17393.0,/k28sCof6kheeOicLqL6EXX2GHov.png,Good Universe,US,10289.0,/4lXJcFjACjb34LF78AUjEz4FtB9.png,DMG Entertainment,US,16615.0,/5au3v0r2brGaegO9EQ0nodLkmQ1.png,Point Grey Pictures,US,33.0,/8lvHyhjr8oUKOOy2dKXoALWKdp0.png,Universal Pictures,US,CN,China,2018-03-14,94017294,102,English,en,English,Released,Teens out to have fun. Parents out to stop it.,Blockers,False,6.311,1926,,,,,,,,,,,,1778.0,/b5rT6VbYza3LyfltCmz1OcqzWJM.png,dentsu,JP,,,,,,,,,,,,,,,,,,,,,JP,Japan,US,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/l6qZSvM5bjLy9DIGj1cflIVtMKe.jpg,,12500000,27,Horror,53.0,Thriller,,,https://www.tarotmovie.com,719221,tt14088510,US,en,Tarot,"When a group of friends recklessly violates the sacred rule of Tarot readings they unknowingly unleash an unspeakable evil trapped within the cursed cards. One by one, they come face to face with fate and end up in a race against death.",149.221,/gAEUXC37vl1SnM7PXsHTF23I2vq.jpg,3287.0,/bz6GbCQQXGNE56LTW9dwgksW0Iw.png,Screen Gems,US,10067.0,/p1kZoVNfkVvk7xyJZEposRxcfh8.png,Alloy Entertainment,US,95434.0,/iKqEhbzYfb6YHwRlhqcvX1NIZbt.png,Ground Control Entertainment,US,154063.0,/r4anaxYa8OL5KaUbU35VkrIe88L.png,Capstone Pictures,US,,,,,US,United States of America,2024-05-01,0,92,English,en,English,Released,Your fate is in the cards.,Tarot,False,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/3WrR2rYX7nHWnBhWHLZptsJ2bEj.jpg,,18000000,27,Horror,878.0,Science Fiction,53.0,Thriller,http://www.themist-movie.com/,5876,tt0884328,US,en,The Mist,"After a violent storm, a dense cloud of mist envelops a small Maine town, trapping artist David Drayton and his five-year-old son in a local grocery store with other people. They soon discover that the mist conceals deadly horrors that threaten their lives, and worse, their sanity.",149.074,/1CvJ6diBACKPVGOpcWuY4XPQdqX.jpg,3982.0,/bli7HkPOXOEWsDwDK0W7XXfeUU2.png,Darkwoods Productions,US,,,,,,,,,,,,,,,,,US,United States of America,2007-11-21,57470220,126,English,en,English,Released,"Belief divides them, mystery surrounds them, but fear changes everything.",The Mist,False,6.923,4917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/mDzzAQypU9CaolRyMiDVwlwffBY.jpg,,20000000,12,Adventure,18.0,Drama,53.0,Thriller,http://gold-film.com/,334524,tt1800302,US,en,Gold,"Kenny Wells, a modern-day prospector, hustler, and dreamer, is desperate for a lucky break. Left with few options, Wells teams up with an equally luckless geologist to execute a grandiose, last-ditch effort: to find gold deep in the uncharted jungle of Indonesia.",149.017,/ukMXAdr325Tn1mLGkxdG8Lab16l.jpg,2877.0,/a1pn9aou2NsfB7QJVNAUOsE8LqR.png,Living Films,TH,22146.0,/jPBtpMh0AUFqf9yfOJXer9d5Rei.png,Black Bear Pictures,US,17866.0,/b6UEnuBOYgnsrq6VulNLlP5v5rz.png,Boies/Schiller Film Group,US,6320.0,,Hwy61,,,,,,US,United States of America,2016-02-03,14880939,121,English,en,English,Released,Prove 'em all wrong,Gold,False,6.621,1563,,,,,,,,,Indonesian,id,Bahasa indonesia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/cCLR0sTF8OixOiRLEesoQqOfc29.jpg,,9000000,28,Action,878.0,Science Fiction,,,,10803,tt0074812,US,en,Logan's Run,"In the 23rd century, inhabitants of a domed city freely experience all of life's pleasures — but no one is allowed to live past 30. Citizens can try for a chance at being ""renewed"" in a civic ceremony on their 30th birthday. Escape is the only other option.",148.861,/v3ILN8ROPcrNRJ8S7GH24JyihH8.jpg,21.0,/usUnaYV6hQnlVAXP6r4HwrlLFPG.png,Metro-Goldwyn-Mayer,US,,,,,,,,,,,,,,,,,US,United States of America,1976-06-23,25000000,119,English,en,English,Released,Welcome to the 23rd century. The perfect world of total pleasure...there's just one catch.,Logan's Run,False,6.586,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/wW7Wt5bXzPy4VOEE4LTIUDyDgBo.jpg,,140000000,12,Adventure,14.0,Fantasy,28.0,Action,https://movies.disney.com/pirates-of-the-caribbean-the-curse-of-the-black-pearl,22,tt0325980,US,en,Pirates of the Caribbean: The Curse of the Black Pearl,"Jack Sparrow, a freewheeling 18th-century pirate, quarrels with a rival pirate bent on pillaging Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her.",148.704,/z8onk7LV9Mmw6zKz4hT6pzzvmvl.jpg,2.0,/wdrCwmRnLFJhEoH8GSfymY85KHT.png,Walt Disney Pictures,US,130.0,/c9dVHPOL3cqCr2593Ahk0nEKTEM.png,Jerry Bruckheimer Films,US,,,,,,,,,,,,,US,United States of America,2003-07-09,655011224,143,English,en,English,Released,Prepare to be blown out of the water.,Pirates of the Caribbean: The Curse of the Black Pearl,False,7.8,19931,295.0,Pirates of the Caribbean Collection,/sfhT0AIeK3acITOvfTtS8DiU5pQ.jpg,/wxgD3fB5lQ2sGJLog0rvXW049Pf.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/3tkDMNfM2YuIAJlvGO6rfIzAnfG.jpg,,1203235,18,Drama,878.0,Science Fiction,53.0,Thriller,http://www.elhoyolapelicula.com/index.php/en,619264,tt8228288,ES,es,El hoyo,"A mysterious place, an indescribable prison, a deep hole. An unknown number of levels. Two inmates living on each level. A descending platform containing food for all of them. An inhuman fight for survival, but also an opportunity for solidarity.",147.901,/8ZX18L5m6rH5viSYpRnTSbb9eXh.jpg,52270.0,,Basque Films,ES,130875.0,/kGs7fwMxgxpYkFDxCGG6kKqPdnw.png,Mr. Miyagi,ES,31123.0,/Q9F9wXH9XRsSwvR9eA0Yn8P1wT.png,EiTB,ES,981.0,/pkrdO9ykplO4Zc8edikoSX5APUN.png,TVE,ES,,,,,ES,Spain,2019-11-08,1090116,95,Spanish,es,Español,Released,,The Platform,False,6.979,6626,1126392.0,The Platform Collection,/fhNKhetV91pLBU1OMKWjiC7kIJ1.jpg,/m7REj1vsxi2aEcwT7iFHPRXbwgN.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/gDqkQPDVox6FArBIbN0Mt7HdzuN.jpg,,0,35,Comedy,878.0,Science Fiction,14.0,Fantasy,http://europe-kikaku.com/river,1138476,tt27695005,JP,ja,リバー、流れないでよ,"The one-hundred-year-old Fujiya inn stands in the quiet region of Kyoto. Mikoto is standing in front of the Kibune river at the back of the building when she is called back to work. But two minutes later, she finds herself back at the river again. The whole inn seems to be stuck in a time loop!",147.711,/9bFZlrGdc5J3qzpLExN3PKak0t2.jpg,150812.0,,Europe Kikaku,JP,115152.0,,Tollywood Studio Project,,,,,,,,,,,,,,JP,Japan,2023-06-23,0,86,Japanese,ja,日本語,Released,,River,False,7.1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/zBG5Mg29NH9xxpWMMG7BIvKwYhL.jpg,,0,10749,Romance,18.0,Drama,,,https://www.netflix.com/title/81397576,829557,tt12996154,PL,pl,365 dni: Ten dzień,"Laura and Massimo are back and hotter than ever. But the reunited couple's new beginning is complicated by Massimo’s family ties and a mysterious man who enters Laura’s life to win her heart and trust, at any cost.",147.684,/7qU0SOVcQ8BTJLodcAlulUAG16C.jpg,113069.0,/xdOWWeuVPyy1rUZW7DWJUz16vuF.png,Ekipa,PL,135466.0,,Future Space,PL,46346.0,/pcBTGWDtsjOSTIczHTfThttHe9P.png,Next Film,PL,5622.0,/bKcpepYRLylECRb5LVkskW0TQIX.png,TVN Group,PL,,,,,PL,Poland,2022-04-27,0,111,English,en,English,Released,Oh Yes.,365 Days: This Day,False,5.856,1353,829561.0,365 Days Collection,/AkYEOw8PSpUxx9w5a6WL60QKSYF.jpg,/yxnx4pBJgUqrmygFmAKwnL4EVI7.jpg,,,,,French,fr,Français,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polish,pl,Polski,Spanish,es,Español,Italian,it,Italiano,,,,,,,,,,,,,,,,,,,
False,/cheDSO3mYmsAFQlRM91o7MK6Wcc.jpg,,6000000,35,Comedy,,,,,https://annapurna.pictures/film/booksmart/,505600,tt1489887,US,en,Booksmart,"Two academic teenage superstars realize, on the eve of their high school graduation, that they should have worked less and played more. Determined to never fall short of their peers, the girls set out on a mission to cram four years of fun into one night.",147.636,/micaVOa1UZsdzs4fKGA67ZMGOzc.jpg,13184.0,/pfUB1a62jSMIqp4Xmaq6z2cgW0B.png,Annapurna Pictures,US,77152.0,/dKwI9lYFR9tHRHnut7P52gIl3Sb.png,Gloria Sanchez Productions,US,,,,,,,,,,,,,US,United States of America,2019-05-24,24849029,102,English,en,English,Released,Getting straight A's. Giving zero F's.,Booksmart,False,7.044,2505,,,,,,,,,Mandarin,zh,普通话,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,es,Español,,,,,,,,,,,,,,,,,,,,,,,,,
False,/nMKfeFtE9bML6yjdcymrt5vtaNz.jpg,,128000000,12,Adventure,16.0,Animation,10751.0,Family,http://movies.disney.com/brother-bear,10009,tt0328880,US,en,Brother Bear,"When an impulsive boy named Kenai is magically transformed into a bear, he must literally walk in another's footsteps until he learns some valuable life lessons. His courageous and often zany journey introduces him to a forest full of wildlife, including the lovable bear cub Koda, hilarious moose Rutt and Tuke, woolly mammoths and rambunctious rams.",147.508,/otptPbEY0vBostmo95xwiiumMJm.jpg,171656.0,/4UBohOtIr9DtxylH48Qsg6aDow6.png,Walt Disney Feature Animation,US,,,,,,,,,,,,,,,,,US,United States of America,2003-10-23,250397798,85,Croatian,hr,Hrvatski,Released,Nature Calls,Brother Bear,False,7.26,5191,96472.0,Brother Bear Collection,/pl2qWUqiYBSGErVm8an8BIkZaai.jpg,/3BzGz46K4DIH7Ut7KRe0u9bI1Gm.jpg,,,,,English,en,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Inuktitut,iu,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/sfKIRZ7jjOYZXMlg1waEkFrZrNN.jpg,,0,16,Animation,35.0,Comedy,10751.0,Family,https://www.netflix.com/title/81221344,1216512,tt31123288,US,en,The Casagrandes Movie,"On a birthday trip to Mexico, 12-year-old Ronnie Anne accidentally frees a demigod trapped in a mountain and needs her family's help to set things right.",147.289,/tz0LZ9WR3zWOxcnbUpRpVv9ORcL.jpg,4859.0,/wOF6aAYFE5BQryYyaMdQPqUWYwt.png,Nickelodeon Animation Studio,US,2348.0,/oydqrfwRAm6qqdYbxuMmmPsVi87.png,Nickelodeon Movies,US,,,,,,,,,,,,,US,United States of America,2024-03-21,0,86,Spanish,es,Español,Released,,The Casagrandes Movie,False,7.5,26,1280862.0,The Loud House Collection,,,,,,,English,en,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/hUpHXyLRNvtt0AAwdPmUsSQQKB8.jpg,,15000000,35,Comedy,27.0,Horror,,,http://www.scoutsandzombiesmovie.com/,273477,tt1727776,US,en,Scouts Guide to the Zombie Apocalypse,"Three scouts and lifelong friends join forces with one badass cocktail waitress to become the world’s most unlikely team of heroes.  When their peaceful town is ravaged by a zombie invasion, they’ll fight for the badge of a lifetime and put their scouting skills to the test to save mankind from the undead.",147.118,/lUKvvSnjFlazrdh6wyHxHrdMknD.jpg,8000.0,/f8NwLg72BByt3eav7lX1lcJfe60.png,Broken Road Productions,US,69656.0,,Brucks Entertainment,,5698.0,/meGyUgXybl2X0uJlnvaAWSwVZvt.png,Oops Doughnuts Productions,US,,,,,,,,,US,United States of America,2015-10-23,14900000,93,English,en,English,Released,Always bring protection.,Scouts Guide to the Zombie Apocalypse,False,6.514,1824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/dF6FjTZzRTENfB4R17HDN20jLT2.jpg,,150000000,28,Action,12.0,Adventure,878.0,Science Fiction,http://www.jurassicworld.com/,135397,tt0369610,US,en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.",146.985,/A0LZHXUzo5C60Oahvt7VxvwuzHw.jpg,56.0,/cEaxANEisCqeEoRvODv2dO1I0iI.png,Amblin Entertainment,US,33.0,/8lvHyhjr8oUKOOy2dKXoALWKdp0.png,Universal Pictures,US,,,,,,,,,,,,,US,United States of America,2015-06-06,1671537444,124,English,en,English,Released,The park is open.,Jurassic World,False,6.687,19899,328.0,Jurassic Park Collection,/jcUXVtJ6s0NG0EaxllQCAUtqdr0.jpg,/njFixYzIxX8jsn6KMSEtAzi4avi.jpg,53.0,Thriller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/oBiTGKXTNboNSCiyOmadFL7H4qe.jpg,,3500000,27,Horror,35.0,Comedy,,,,16288,tt0092796,US,en,Creepshow 2,"The rotting Creep himself is back with three new gruesome tales of horror that will make your skin crawl; a cigar store wooden Indian comes to life to avenge the store owner's brutal murder at the hands of three punks in ""Old Chief Wood'nhead."" The chills continue with ""The Hitchhiker,"" The chilling tale of a woman who keeps running into, and over, the same mutilated man on a lonely road.",146.884,/x8vMzaVwjlVuf7eI0gTgf5i2Rfh.jpg,1950.0,/eIoDtHIJKZaZ4hGbKgqC0PzlqJc.png,New World Pictures,US,2483.0,,Laurel Entertainment,,43808.0,,RLJ Entertainment,,,,,,,,,,US,United States of America,1987-05-01,14000000,90,English,en,English,Released,"When the curtain goes up, the terror begins.",Creepshow 2,False,6.22,526,107725.0,Creepshow Collection,/wvoSFYgc36Zz2j8eDvysKDW1FZ.jpg,/5dNsa8nte62HindzotT6P8X6Wj5.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,/jL3G2f8uNCFejJRlIqCzRp8Y7eV.jpg,,45000000,18,Drama,,,,,,10802,tt0114436,US,en,Showgirls,"Fresh to Las Vegas with no connections, Nomi Malone takes a job as an exotic dancer. Her talents are quickly noticed by Cristal, a headlining dancer who senses an opportunity to bolster her own act. But Nomi won’t play second fiddle and soon begins her venomous path to the top, ruthlessly backstabbing anyone who gets in her way.",146.479,/atjtGFIIt9QMGf9ELyboq5cl466.jpg,7981.0,/6Yv1gIAuGkHS5Vis4UjnqHhCPWV.png,Pathé,FR,197168.0,,Chargeurs,,216154.0,,Charles Evans Productions,,275.0,/2MxNWlN5b3UXt1OfmznsWEQzFwq.png,Carolco Pictures,US,6358.0,,Vegas Productions,,FR,France,1995-09-22,20350754,131,English,en,English,Released,Leave your inhibitions at the door... the show is about to begin.,Showgirls,False,5.547,1168,247294.0,Showgirls Collection,/2Hp6dCHNGMEOtSMYGu3Xx1augj3.jpg,/nKMLBnDGCPdHipJs0Xk8NzNmLFS.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,US,United States of America,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
